session_id,user_id,session_start_timestamp,booking_timestamp,time_to_booking
FN5YulMjw1R39Czr,mFDrBI29EzgxsXoR,58:14.9,null,
DdBAhIhlUTZVkHGr,mFDrBI29EzgxsXoR,50:40.8,null,
zsxySVLD3oSzAE58,mFDrBI29EzgxsXoR,58:35.8,null,
7f5sM7tszQfzQsdx,24lKfLn76kq9OL6a,50:16.9,null,
GmL596bPobvcrojO,24lKfLn76kq9OL6a,32:06.4,42:49.2,10.71413237
SRdIFnyJqneRkF4A,TYGfCYOTbrQ8IOoX,06:11.9,null,
pNZVW24Ogk5iHXGj,SdBmtOhmPfIw1GQm,49:57.4,null,
lQKgl47gb2OI3NSm,Fx8ohh6L2sf33Zq7,09:57.0,null,
gA6EVQ4sgcmfRtTF,TSoGZoXTWnsslCq9,19:33.5,null,
1N40o4qrhphQPXS0,TSoGZoXTWnsslCq9,09:27.3,null,
4UMf1dw3sxVdLi9r,irOlEMy0dNTEzpaa,42:00.5,null,
43hiR0Fzr95E0hNp,nNBupZTZEwXJMUtz,04:10.2,null,
YO7Twlhw9FDc4y9S,null,24:44.6,null,
TCwl79YMYifEGCAn,DttjOsaRbKB1VsCf,40:32.2,null,
wD5IgldjentG5PL1,DttjOsaRbKB1VsCf,30:19.0,null,
igXXQINyU7quepHU,DttjOsaRbKB1VsCf,51:07.1,null,
BgyU5PGPF3jb9fDA,N1oEJbh6K4euhsZV,37:12.6,null,
ggrbNyhx5wuKuvgO,nWTADpiv5ctMs5hH,37:07.8,57:30.7,20.38156915
3ract4YmbgIjqlfI,nWTADpiv5ctMs5hH,14:01.7,null,
99JXvOdraTmYKIMC,SS1HnH0aetyszlKZ,13:40.0,36:55.8,23.2633009
ZtkMCmZC2TrZf0jd,null,38:37.0,null,
P1ANV7ItvEgMdMqA,1RUTwLAioIsOz2Hw,49:55.5,null,
91hVHbdOWFQKISZo,1RUTwLAioIsOz2Hw,30:58.4,null,
QAxkEPbhrSZw9S5X,fA7HRS3TfatFZdi8,20:05.1,null,
b1UjIrsIS6BXc9fp,8bkVaeqKanAdMo3i,50:47.2,null,
3BpQq4Gc56pYd0aI,8bkVaeqKanAdMo3i,15:27.4,null,
XQOC6RSwOXP04o1t,LHpOQMPmWjmazMDV,35:45.2,null,
ndGukoI5MG6AF1u2,ZBOuFeHB7w6Phmqe,38:33.1,null,
lpDMMi8wEro3E6iI,null,41:33.0,55:42.6,14.1604725
ID47RNtf5kTvrlTa,6VzYcqpsYjkcxwQA,35:54.1,null,
GXDN3Z41rTfwYlQO,6VzYcqpsYjkcxwQA,26:50.4,null,
2v5veTdzGpxT0wC7,Tx1P0ismiddPJTzy,28:38.0,null,
04sCk0w2E6gwXCIg,Tx1P0ismiddPJTzy,32:02.5,null,
NTyyw7JKS3CmsL7D,Tx1P0ismiddPJTzy,30:55.2,null,
lMHlpFhls1TjaGPl,AOvnVACRgjlBNnO9,49:04.8,null,
tuA40sbD7RCrimff,null,48:20.5,null,
MNFWSEIRd99wAc9p,vnRF0JF4KoKOdLWK,22:14.0,null,
0hMEkkBCWV6e7gyq,3Qt5dM0pwIcaVhwP,56:28.6,null,
H6Khx4aQl7ZipPNg,null,26:37.7,null,
RJRLslh6pkER8UiZ,KqCGqxFdHPlzey7A,02:22.9,null,
FVgYiQqZviuFK8Fj,KqCGqxFdHPlzey7A,52:27.5,13:37.3,21.16475613
I5NQ1ZdqECWoFYpU,KqCGqxFdHPlzey7A,19:35.8,null,
TBRH9X0FDBck2IDu,1kfWqcgyZqHbFVUP,52:32.0,02:45.2,10.22030322
OYCaSiM2THWMSQAf,WFBYbKMVcgsfOchL,38:26.4,55:13.7,16.78825417
oFqjJhPcYWteuq9f,WFBYbKMVcgsfOchL,42:03.6,null,
fy8rZUVcSPyyZsQF,null,08:09.3,null,
EfnPrVM80WAYgaWD,IBkXc7WImX0ttAJu,46:56.7,null,
joceNfhIumDd3iyg,IBkXc7WImX0ttAJu,00:52.6,21:48.8,20.93628005
zxyWOwWfqHFtMWc6,null,26:39.5,null,
bxofsoybg0uEwTO1,60SjYagBAk9MWz2E,17:18.1,29:57.7,12.65930883
ca5zNJ1W05vSCPgd,YNY4NOLuiujDohNq,23:45.5,34:38.8,10.88848188
m2UKUvNQuFFD3Yf0,zMcWM0MmpTyES8Eb,22:19.9,null,
o05oXLYpdnC2rlzp,zMcWM0MmpTyES8Eb,54:06.8,null,
D6sgzGBQ5daRURnd,E2XAAiro3kmMOdIp,07:13.3,21:40.8,14.4576027
SUuxgeoF5MhPqAfO,Q4pnxYAVcPQL3bCM,28:02.4,null,
tJiO1rnJraECr1Ug,Q4pnxYAVcPQL3bCM,58:26.2,null,
yXCTjma40UK5kueK,ZnZm4d9ML4FtCTTS,01:01.9,null,
SDvIlMvMF3qAvGJs,ZnZm4d9ML4FtCTTS,34:28.1,null,
KSR4aN04iPQwpMez,uMJHRhpubdf2FSS5,32:56.0,null,
IcP2z3lhJq7tFN9X,KuRNTh1i94Qdhihh,30:16.9,44:14.0,13.95100666
8LaInkWPNJlXLfzT,KuRNTh1i94Qdhihh,45:34.0,null,
5vzLFfBG4oeGEr5C,KuRNTh1i94Qdhihh,25:41.1,null,
iO9MuxCax0bCbQhB,jRTTv0OMv2f95udP,34:22.0,null,
xzyzPBbdvrdxsp9N,4BlqjALBgm4k75Ko,16:12.2,30:03.0,13.84609126
idObag2w5mu6JeiU,T2MGkYbt0sNU3lmo,02:17.7,25:42.8,23.4192403
wJOtgsPp5vslBBs5,null,05:57.0,null,
nsrOyeOyjShHE8dG,m3BQ9AfLyCvbjlCB,13:09.8,null,
ILPbT6g0hV1viGhr,null,15:17.7,null,
TsfBPsngtSEoyyCG,NbC6jSac7IqdZgHY,33:54.9,null,
4Y6zVXJE8kQ0yyCL,K7EeVecF63fQmbiT,18:29.4,null,
7Z5yDTFcpXNjCA35,K7EeVecF63fQmbiT,43:31.6,null,
R8mDdulb8jrye797,iogd0hlZoszV8nlS,51:38.8,null,
T1tQZtZpK8lUZp79,iogd0hlZoszV8nlS,59:36.9,null,
67nkSav2YiPQwYzA,nrOCWKkv6KaOGM95,51:27.9,null,
efKrm2AePSjo0PeA,2gkCs92hbU9Ai1kP,38:12.3,null,
h2tE57Gm3ssvvqP5,2gkCs92hbU9Ai1kP,06:27.1,null,
X1LJuwHdVWZwnylq,NdT02FnpnJ7Q6zmT,02:11.1,null,
AiAF14vvUPNabs1w,MzUQmHsa3WKM0w5O,33:50.6,null,
2OxCgozfaR3zUR3l,MzUQmHsa3WKM0w5O,09:42.8,null,
rbgIucsXVsPBN4WM,z4WcfRh8d2D4XipC,31:46.8,null,
vGVZlEc1Jjz1Bhza,null,46:36.3,null,
D5cqGZBoonjfySdu,ysQMmfexya8xBw5x,57:11.3,null,
GzaZ52O88RNQvSYT,TXh5f6vjBaUbhn0m,13:47.4,null,
jwRPqkjQA2gdfaEb,TXh5f6vjBaUbhn0m,40:48.1,null,
VT1XVmOgBsKXO3Cf,TXh5f6vjBaUbhn0m,40:18.1,null,
5T1UC301S4LMTuqe,null,31:29.2,null,
EDGSEKx31h6Zm2bL,ntdcjcYQsJRgzM5v,23:04.2,40:36.4,17.53743968
EziriVk4tsmBSJ2Z,IArlCfy6CnrhNiTe,43:20.7,null,
nnK1pDzGVby05BCV,IArlCfy6CnrhNiTe,36:32.6,null,
1C3bSPK6fdWlQahK,IArlCfy6CnrhNiTe,51:17.0,04:59.1,13.70003339
Si56Iw38Fhg2KFaf,null,16:25.2,null,
QtHFcVpuoMuT2rgN,dcQKi2MciB2FgbIf,00:48.2,null,
WKt93zvFwcd4u3dd,dcQKi2MciB2FgbIf,30:52.8,null,
Yy4Z4d2L8c1bFgP7,dcQKi2MciB2FgbIf,18:00.8,null,
h26Wn6ClID7nmDdA,b52MA2hvgxVbjSRr,17:27.2,null,
nNWZkIswy2rko3ve,b52MA2hvgxVbjSRr,23:46.8,null,
sh7dlHqNrg4RHyiP,b52MA2hvgxVbjSRr,23:42.0,42:58.0,19.26652132
32BLDJjxqNdkkZug,GsHYJ0CMSi9f2EgQ,09:57.9,28:58.1,19.00399475
4I1C0qgc6xHRxKfU,null,50:07.8,null,
VZpsSsHewNK8MoXw,dRA6XsSw3tZVL60O,41:37.2,55:56.1,14.3141598
L9gwV9Ah73BcqiDr,feI5DMOTqKTT9bO5,45:10.2,null,
RE6G8hAyJFHZZjIJ,uN5iRa1KVxPcHdlQ,14:22.8,null,
YuCH4Lhpbdnv8fPz,lW3mcYPdwxaOC9hA,22:16.5,null,
CoYPH3zhFc68yEdO,SBtmv13gMrELl6qZ,36:09.1,null,
sgL9XCt0niNUP0t7,SBtmv13gMrELl6qZ,03:16.4,null,
7lwRzF7Fd6NgmRez,1ZvGTO8X4TcXGjjP,31:21.5,null,
phAqmIP4hfnopFHu,WnhgLmlk6nmA37Iz,43:52.3,null,
j3ColJ3xKFBvTTmr,WnhgLmlk6nmA37Iz,35:46.0,null,
mjdouHWqV2voQosn,08rCkptp1227VzF8,02:52.0,null,
jwjKouTe4PmRHauU,wVcG6NpwSEmrKOa0,01:44.5,null,
hhykP6WSbUp1F0pX,wVcG6NpwSEmrKOa0,17:51.2,null,
IVY5pHAyffNR1dxF,wVcG6NpwSEmrKOa0,48:16.6,06:12.7,17.9360018
kUlfvf6NLhOyTDML,null,58:36.2,null,
v5CikUE7BVDTzkHo,RbdsfrKpj2Rj433Y,13:29.7,null,
GzbP2m9o3rk6GS2m,vtuBUMkM9dW6Tp7w,15:27.3,null,
ATs4LG0aw0UqJLlA,null,36:43.2,null,
12uXgBG6Q05Pyfyt,lOHAT5M6y2fk8rIp,04:08.7,null,
mQlCaRXF3Sson0GS,4fZcA4cWpWMrvyWU,19:55.4,33:12.1,13.27810235
EIJYiz3oVDlm8ZGI,oNisXHXB7f5wOa5D,08:14.3,null,
6pFDl2bUrljvOINQ,mQz6i7SHjWDopS6b,05:39.0,null,
QfegYE8Dtu4tVlJu,mQz6i7SHjWDopS6b,29:07.7,null,
n4C4TxdSb17J4H0q,null,23:41.4,null,
at1KIswC4ApmOCER,FPdNWORgjkxlRqHz,40:15.9,null,
Ya9XVI0yrfhItWhg,FPdNWORgjkxlRqHz,20:14.0,null,
9LmddrlzyaZEhKQz,xuZKJM3B6LZ9Sp9J,16:38.4,null,
OW6l48cgLTZsYtXP,xuZKJM3B6LZ9Sp9J,25:13.2,null,
zZ8UiaEd0kn3GxpO,WeNfUDvBYCxAHXvd,33:52.2,null,
Z95oX1akyeENfFmL,xJmyjh19C7wAlHuT,48:36.3,05:38.3,17.03277144
A4oWLWBy8eRLD4oW,JOuGs9pf83lvyJF8,29:58.3,null,
8vhQB2ceaY0lDzSq,null,20:27.1,null,
B5xtlwaqDsx1Gtpm,CES3HL6XmXSz3uvf,54:50.9,null,
ufGhpJd9gqqS9T5z,D4j1GyYx1MsDTUSR,09:07.5,null,
qc9kl7SwWaPosrNo,aZ83hycNJEql7ALl,48:22.4,null,
xlPhD1ddlLhSJt97,aZ83hycNJEql7ALl,25:11.9,32:14.1,7.036560421
VONNTnfOCwli6VqU,zwHH2nFa9Abt46JD,58:47.6,null,
AGQLOJSVAgNy8cWS,iSNC3lKIEq3G2QXj,21:57.7,null,
gzuFU04v5wTl4MRN,iSNC3lKIEq3G2QXj,18:49.7,null,
tfCmtplHNLKGcvtb,iSNC3lKIEq3G2QXj,56:37.7,null,
Wn46jjvrHUMSztc0,IWdtvLRMn8yTFuaM,02:40.6,null,
FvjLIoL2UAg150Gr,sBZF1V5ZGJPRGVPg,14:37.3,null,
8sEdoI8daE1CZggr,sBZF1V5ZGJPRGVPg,22:35.5,null,
hSXNxstTNUrBWnTu,sBZF1V5ZGJPRGVPg,00:46.4,null,
wVUTfmiRNUhSVWMY,uUVlUHCBr84OB31P,25:54.8,null,
hKMWGCwcJ0bb1gbL,uUVlUHCBr84OB31P,26:14.8,null,
a6VXODUBkzmKLO6Q,UZCSOGXfOSk9Y3ur,19:52.4,28:14.5,8.368543685
tiQJpNpsprNExBW0,czdKyoOPxEhelh6U,07:55.2,null,
V4PozKoyFkVDRioW,czdKyoOPxEhelh6U,19:09.5,null,
b1AgGMzOWTjWqesv,jLwbAVOKqQRnxnNn,32:28.2,null,
qKLYyOHgyoq4kPz5,9v6NUGbwv9qbORhY,49:53.6,null,
HhS52pdk91JjlETg,9v6NUGbwv9qbORhY,54:03.6,null,
g9AiIn9Cqp64JyhR,9v6NUGbwv9qbORhY,54:36.2,null,
4x4DfeP2fg3ip86t,39E4XsRDipw6ogR3,25:58.2,null,
pMM2HBShpY0wDjba,39E4XsRDipw6ogR3,06:30.8,null,
xc8RaLCeyuE8yDOT,wfSMRa2ilNYqmFUO,14:04.6,32:17.5,18.215736
jPZMPiGd47BUqsEc,wfSMRa2ilNYqmFUO,52:13.7,null,
WDXmnfBYtqLq7gWy,null,20:24.8,null,
851s8q8bjzRVUNYr,lxBs3yfVSXnngCuX,17:56.6,null,
SvrR5hIjO00ByPDJ,lxBs3yfVSXnngCuX,39:04.0,50:13.5,11.15850126
U7rV8GIlRwSY7iF2,M5CG3qNyIDGQfnDq,46:02.0,null,
Ob4oVzpazBiF2Kzx,SdAb8sGaImJlk1pd,51:43.6,null,
5ssf6dTBgErNyl7d,SdAb8sGaImJlk1pd,11:39.2,27:10.9,15.52736758
Xn8aOs7L0uuN3agd,SdAb8sGaImJlk1pd,20:38.7,39:29.5,18.84700894
ohIjquvAP0bl9nDu,ZcU5XdXPh05BoAzf,16:26.2,null,
tDIv3jJEszhtDQ3s,ZcU5XdXPh05BoAzf,15:08.5,null,
tGFciWpAcL6rEe5n,null,02:29.6,31:24.2,28.91116914
BJwcwT3PyK8MK287,tblDPF0ANqQV7LVc,45:30.2,null,
FjInRL42FRRcDDIm,tblDPF0ANqQV7LVc,52:53.0,null,
aKHqbwOsKSoqDbej,tblDPF0ANqQV7LVc,19:23.3,null,
ZmhB1PICxJojy1GY,kNSBQy3i3peVmKQb,54:39.1,null,
0qeFBWbEeSS1Kg5G,7fgOJFHV32H50zIt,41:15.6,null,
ewscAopwPEcyCSWl,7fgOJFHV32H50zIt,44:23.0,55:09.4,10.77305929
AOR9Ti9g33WJis2K,9SYQ2rlEVcUdnn0o,10:53.9,null,
tqFekieU9XIBY2jf,9SYQ2rlEVcUdnn0o,53:53.1,null,
vqVblLzzgMDsMiVh,null,25:34.0,null,
qMPyiWPys3qD75HZ,Z2UFKwxlWl7MGiTa,38:06.3,null,
GdQQPvl5x7CWd7iF,WhVfrHHc47hvQ0MC,18:05.1,null,
2F0XIc4TF9pk3Zle,WhVfrHHc47hvQ0MC,46:54.0,null,
t8QT1rxt8aGFJfG6,WhVfrHHc47hvQ0MC,41:53.0,null,
tV4fPboTDpo7raln,pFjBNlIYzFpTJ5VS,45:56.4,null,
xTxaFdPGrxD07OWg,pFjBNlIYzFpTJ5VS,21:03.8,34:28.4,13.40964609
rEpV30vK3AQHGPdi,null,44:18.5,null,
346wZCaqMdl8cBWB,EifgzhQcTdPI8K3L,28:37.8,null,
rSqbAS7CBwFpY8xT,eqVUPkB2Ig5uy4EA,17:50.6,null,
44A5TpxVZAjW4ehW,eqVUPkB2Ig5uy4EA,45:20.7,null,
hMDIOrXDwJlU8KMY,nv4d5Lv8esx1qSPj,39:05.5,58:57.5,19.86578573
bUFeVYshjA9VM681,nv4d5Lv8esx1qSPj,33:08.0,null,
u0mScLyzoTnuYWx3,vTPueJB43sAw78RV,59:05.0,null,
WeyxGAYUQUzs2pur,boAGPNf5QrN3ZSCW,02:13.9,null,
ISSr92gDrHsDrnHz,null,21:14.9,null,
ljrl08Ebdj725p71,cRoFotOpkVEYDUig,30:48.1,null,
upj5yKBa4v4RLXBz,DQLff09tmgKYHw9U,24:55.2,null,
myKs0m9DNK0jJNae,GXTs3No7uW8wt0cr,59:56.4,null,
w5qT4JUX5gwfgWRm,GXTs3No7uW8wt0cr,46:44.4,null,
i1KwLQGX1bQS4J0h,GXTs3No7uW8wt0cr,29:06.2,null,
aHu7j40q5ZLqTDVf,85AGUf89rK21uYZ0,03:40.3,null,
GDFJNXMF5ZWdRnEg,OeEFlhaT0y4c9L35,03:31.4,null,
HRYuJkqynjzYjQzP,OeEFlhaT0y4c9L35,00:22.4,null,
uwujAuO7ohd8AKWz,VE98lMA7fhvvkwjl,44:22.5,null,
FkwWAYizMwJsCJDt,zH5KuYldopliaFvp,08:40.7,null,
pDomUrauUNZuF5mK,HxzqBLi823baq9uR,11:56.3,null,
leXRiCHlpBUW6wv0,HxzqBLi823baq9uR,37:48.5,null,
tepaepi2xD7Tiaw9,HxzqBLi823baq9uR,28:12.2,null,
ELzoFK6BwBy1Hwn5,PQGrTM1VE96vB1zP,56:22.3,null,
XKxpOXkPSgnghcnM,PQGrTM1VE96vB1zP,52:44.1,null,
Q4I8l65u1jf17Tjt,hb2Y3ENUrZntUxGp,54:59.8,07:13.9,12.23534066
Ki7HLrnnoeCdCKqY,hb2Y3ENUrZntUxGp,57:51.1,null,
ZaKzlxnzrhqpMzHs,vUr0fLE8PspeXpEw,42:27.5,null,
p2Vns1tiO85zc5Z8,ZYR4saOTeUlBk6PT,01:53.0,null,
jjmx5pyVmyIQ95RP,wPxRNkDCFpfde7kw,19:06.4,null,
saOaB6mNhImvelY0,CJAd3jaYXJJQiiJX,09:51.2,null,
9FW6fUeEv11lM9T8,CJAd3jaYXJJQiiJX,43:41.0,null,
hefBbBDMT1ywGPay,m1AX8IBU35rTRlRU,21:28.1,28:04.9,6.612489684
6NzuRFCrZOwprckf,m1AX8IBU35rTRlRU,15:31.6,null,
YkSdljIgNmzqNMN9,m1AX8IBU35rTRlRU,34:54.2,null,
cwOSjyOPm4uDrTPO,LqTQzTLN5w9uIEqd,37:34.5,null,
zlNAYstjxSoLFgex,LqTQzTLN5w9uIEqd,05:41.1,null,
kFLIHZa6VAqmFoH3,2C2FrAntM9QIQYnf,37:51.4,null,
a3dYReSL7WtvKDxV,null,43:32.6,null,
7DyuW82xRsXAwZkG,mJ29PGuEqh9PfdFq,00:50.1,12:25.2,11.58545138
PnZpJB7Dbtqv9F8N,mJ29PGuEqh9PfdFq,07:12.7,null,
jLsskwnSkjiPBRbx,DgjTc3Jf8ff1DPTv,38:54.7,null,
X9c8aZJeIfHy0Vjt,DgjTc3Jf8ff1DPTv,42:51.1,null,
z5TwVMwZPDpnyyki,TCJSSn0urTqU1CPX,06:28.6,18:00.2,11.52736063
FnRmLok9HLGxpjxO,TCJSSn0urTqU1CPX,11:00.7,28:13.6,17.21475693
V91xNIseLSHy6oeQ,TCJSSn0urTqU1CPX,25:48.3,null,
B2SmxAVwDsFpMU2I,npLE4SL9sINcsVUI,48:27.0,02:25.1,13.96887418
VGUMTzPV68U83oss,null,30:49.8,null,
2vRk5gJcVXBle9y8,9X5Xz5D9OiIu3Go5,31:38.4,null,
86bHuEdFgRsSgfxf,9X5Xz5D9OiIu3Go5,28:55.6,41:26.0,12.50644349
uUTHHWaKdTg2aq8y,UpWXeZtpZITk2P3c,23:14.7,null,
palwotfWPjSW7K6p,null,09:56.4,null,
M0JYGLNO9a6ksFzU,xBCXJQMzidch7djI,02:53.6,null,
XFMDG3BMWCX2i9iS,xBCXJQMzidch7djI,32:46.3,42:25.5,9.65446264
m5jeCo2yVMN1PT69,APdv6IxsTLmntZ4R,19:20.9,null,
h8OqWm2Faf4BvR9v,MtV7JetHOG3A9JJc,06:56.0,null,
gKjD1eWmXv67HK5O,null,07:14.7,null,
JMR4pX8rpBsWydUW,null,36:38.7,null,
nOq2VXRg4LCzE5qV,L1LL5szfGr8z9piB,39:24.7,null,
jgKuy3Fp8sguMw5L,L1LL5szfGr8z9piB,30:38.6,null,
2UPJvEgkr5AJ11nA,L1LL5szfGr8z9piB,41:57.0,null,
dl8MhOakFrfI2OiU,8hUrIqySMtEZy8DK,39:21.1,null,
MJz1Oss1hGiKyfbO,8hUrIqySMtEZy8DK,55:22.0,null,
v8a5WEXh7mq9GjNs,6YPaOZAOD7yDJCdc,15:05.9,29:49.9,14.73336133
j8saPlaEMFmTC7Ku,s7278ZTrEogs7v3j,17:48.4,null,
wUKXtXi94BuiqxmE,s7278ZTrEogs7v3j,19:11.8,41:50.0,22.63805127
mcmOYptvcKguEMIV,94olPpijYqry1RsT,04:18.6,17:23.2,13.07682991
QjbeUTOqi5YrpgOG,94olPpijYqry1RsT,54:54.5,null,
kv0uMo1WeTr7Ji2Y,94olPpijYqry1RsT,25:45.0,47:10.7,21.42814373
gtiQnsB2tVk22CCh,XMRmQqjooxVVMOQR,52:03.0,null,
BfqOslhcQvOFVCdU,hPUje0rPEUubWRQe,34:45.4,null,
s1LoI1hB8DGz5Vgk,hPUje0rPEUubWRQe,27:50.0,null,
L1qqTwzSAKT1qg7i,hPUje0rPEUubWRQe,39:07.0,null,
ykUwTIwE1WsU2Sbv,E775BOXFAAtayU8s,10:22.1,26:22.1,16.00001346
eFGLntvdFWp5jgi6,WZnNcscYbSUZ7s8l,37:28.3,null,
XUyH0Qmc4ilhKwOI,WZnNcscYbSUZ7s8l,03:29.6,null,
2ijo33srNT2LYJEY,VyBDEflnsoAkQSof,56:33.3,null,
qk0XWZ34jZB2OhGf,VyBDEflnsoAkQSof,17:44.3,null,
5C2ySpdDURP48X9Z,gjV2aqVdA4it4L40,49:53.4,null,
FJ5S7LALnqKAisaN,p939jFpCgk7XG3ji,18:37.0,null,
GqgxboRyLQ0P2XPB,p939jFpCgk7XG3ji,08:28.7,null,
vhKrdSXzS2saDkfV,mPIN8tigOApBEHy0,32:18.7,null,
ozGNQcjGo3Yo7neJ,mPIN8tigOApBEHy0,03:30.2,null,
zwTv3MbGrbvNI4cm,6AEQeiHaOzZBMtg3,03:31.3,null,
dmbC8YNefxVhH0gJ,6AEQeiHaOzZBMtg3,50:14.4,null,
ufGJYA2rvbFzAT6l,TaxlxiUiSVqhGFAx,09:27.7,null,
L1jzBAmH1L2bHBAu,1RUq7cHWV2NFicLy,56:25.5,null,
uZgwx7MHZpAhhi6E,1RUq7cHWV2NFicLy,25:49.2,null,
BMrkBznXE5Kf9ncV,FLRVM0zhpHkleKOh,33:20.1,null,
6wlg4hDuHHLaOwFh,FLRVM0zhpHkleKOh,24:43.6,null,
7joklCDSxOSYeek0,null,00:13.2,23:14.2,23.01620469
pj1b9MKy5adl9TNt,null,40:35.4,null,
pP3NBDQoSPGGkIHY,nhJoBiyj6Dm1SqPI,25:23.1,null,
VyLzBameD9CFLXSx,nhJoBiyj6Dm1SqPI,02:29.6,null,
QhDLJDH3uZFcWs1h,zoWdPolm21fQrKab,16:23.6,null,
8cA6MomymLrPiBsD,zoWdPolm21fQrKab,33:03.3,48:25.4,15.36713519
307LtO7ZxqRgI5Et,aERyARuPQQIiJizr,00:40.6,null,
01LJELfDhebhrXne,VDM1bQ7Tpuz7xzjf,09:03.3,null,
EdcIWepPj4AbnuRV,klw3GBipEpynW0yQ,04:41.1,null,
RFzXlDarHoZ7HRln,G2oMTgjHMCJHESDH,04:37.1,null,
KEwgDKZKOKYUayNg,G2oMTgjHMCJHESDH,02:53.5,null,
8rBBy6WLJoEEWp4M,G2oMTgjHMCJHESDH,19:33.7,28:20.7,8.781812078
V6c2gt2So3cdidC0,oxOIPvMzM5YbDciA,40:39.6,06:18.7,25.65070966
yHW1mfSZ5Z1w1soz,oxOIPvMzM5YbDciA,42:35.3,null,
9swpn7dOzM3MWL7s,oxOIPvMzM5YbDciA,15:18.0,null,
WKA64D27GDpBDbzv,LRxmNuX4EBtk0MDI,07:30.3,27:05.9,19.59216557
OG8q8HKsAb9S5NZ3,sSCkrZFcZx48mieD,14:31.1,null,
faYVI6evvucOpCga,dn9OeFmm5Wsg46Zl,50:40.1,null,
mdGXmIaZwNe1ViCg,null,00:16.4,null,
NHTIIgW6l64Wck8u,iNGcgQxKlAgQKdjS,06:16.7,null,
hU3ACfc1vc9Kp1pn,S2874gSrfeUv3Jui,02:47.8,22:33.4,19.75996289
fZ02SvFkrnKgB5Ro,EvgV1ovSQG0XjU81,54:33.1,null,
UVxCPtBOwUiiKAAh,JU6crG8gMAFgBZc4,41:14.4,null,
a92eYYLbCNcuMnV1,JU6crG8gMAFgBZc4,34:05.9,null,
SbNsPnebGFRzzpAd,JU6crG8gMAFgBZc4,35:50.3,null,
zUNqX8sCW2Y7qy3E,LB3xnIDM8b5D0sST,08:10.6,null,
igNuHLOGcJFn1875,vVWH0WjfYbUnELKa,00:11.5,12:15.0,12.05859251
OAmZimswuk0SvD3H,vVWH0WjfYbUnELKa,32:07.5,null,
Uoqq8wAJWEBA23Ko,vVWH0WjfYbUnELKa,22:18.5,null,
Vwz5ZVQbsO4fwwWL,null,51:23.7,null,
5lraTSereNCJq6cG,4F8J4dlMud3L4f58,29:12.7,null,
1b7CItpvh43xTuCU,4F8J4dlMud3L4f58,04:49.8,null,
jk2gqqeDuNrNhD5e,dxUcTfPm2FyqkW5N,01:35.9,25:11.6,23.59530465
gC6anVbLcIOfM1zc,dxUcTfPm2FyqkW5N,47:44.3,null,
pLjO071zhFx85Lv4,dxUcTfPm2FyqkW5N,18:34.9,null,
D9OlPpKSXU9ClhIj,tB2lZRPHtGx9nxi3,21:13.8,null,
IzZuZOfpCGFiOW5O,tB2lZRPHtGx9nxi3,33:41.7,49:20.4,15.64387129
FTy2zOnAF83b0yQ8,tB2lZRPHtGx9nxi3,59:12.8,null,
2kEaRXfPrJx8fzyd,8a9ZSxF1SiwjSfi8,16:01.1,null,
h2jEl49VQDIuPfEQ,8a9ZSxF1SiwjSfi8,55:46.0,null,
6tIvcmWJvzK54fs2,tP4QzJIyuXxXBoyd,13:00.9,null,
OZUrrJtRav1H44WN,tP4QzJIyuXxXBoyd,17:39.1,null,
iDcZM5O9wOajDcpx,WSR3B6CzPGg3ZWnh,28:47.5,null,
GK4PHHKPD9djnpSd,DebUoakNVpNqJupg,46:40.6,null,
u7JQOskKeBnNr5KV,YgktMxmOhIphOa5i,23:57.1,null,
JlH1chjw1tJkxJ0u,Dc61iZeIwMWDXAG0,04:22.2,null,
UiFalpD861JL2sIN,null,00:17.9,null,
IOAVvn1CkQ4S7w4i,JFUwkUpKXF4HWN76,43:37.7,52:58.9,9.353457698
qmczcSzzGTVrXpql,JFUwkUpKXF4HWN76,53:57.8,null,
hSfW2shiPEyIJ9wy,f49gCx8s8fPzb0a7,28:32.9,null,
WkwVFV66nN4Kh520,TRO6ZqS5CRjV21RF,23:48.7,null,
3i2UR37DKaLtsVJe,YqUnBY9EFjnrlnIC,58:44.2,null,
naBFtPXLQdIyVWV6,null,47:23.5,null,
sZAs7qiixWYrez5w,FEOQwSAcqRJfB7VY,28:38.2,null,
hnDSU1SDB2DBaNsW,FEOQwSAcqRJfB7VY,53:09.8,null,
dEgLLXbvkWTSTJhh,QXceyO1IZldpD0oh,30:08.0,null,
etSOqsNTeqWdqaKU,ZvSW0eR8mTViE8Hh,43:12.9,null,
LrUNQuPAvrCDozil,ZvSW0eR8mTViE8Hh,30:19.1,null,
g74qtOevKjUOBeGl,9sgIAdAU3FnmZ5BG,34:36.9,03:00.8,28.39803073
hEmrX26tMdFUhkuv,9sgIAdAU3FnmZ5BG,35:15.8,null,
Wek673O8AW5U2CB9,zBtnfCJt7ikpeCL7,52:02.7,null,
Dq1OJF6SZLpwayea,zBtnfCJt7ikpeCL7,45:30.3,null,
WNaF5UV5ULl5iWj6,M2Se65dFl0ctTiQQ,08:59.4,null,
ycjZcWCdsRv7PUue,null,08:46.8,null,
jXpRtUImXSbF0yRt,NIBODWDqee45NBKN,54:34.6,null,
tB8RVWngpgbol9OY,NIBODWDqee45NBKN,46:21.2,null,
g7jMaC2ouexQsWhg,bQGmJp2vXfZJOv9A,01:27.7,null,
